"","Bcells","CAFs","CD4_Tcells","CD8_Tcells","Endothelial","Macrophages","NKcells","otherCells"
"19127FL-02-76_S42_L004",0.000113504300671876,0.0477753562098656,5.94121858548675e-09,0.172545774094962,0.0709140256058045,0.00375914350460327,8.90426178806379e-12,0.70489219033397
"19127FL-02-43_S645_L008",0.0185125910549035,0.110168128566332,0.177483744130789,0.033971586720583,0.0588994934011025,0.00857954260830412,2.21733612998729e-09,0.59238491130065
"19127FL-02-34_S20_L002",0.0101788313543242,0.331923909890477,0.166983333791404,0.0103746067700552,0.06203952524241,0.0148420246013456,1.30842808132166e-09,0.403657767041555
"19127FL-02-16_S16_L002",0.00800832605169891,0.117405611756469,0.166146118870197,0.0340921331957339,0.0548132991635087,0.00578571587692266,4.73638534537682e-09,0.613748790349085
"19127FL-02-41_S76_L007",0.00533189140278519,0.0358135876975303,0.177733697142056,0.0317515205819876,0.0471856497616063,0.00155093126896739,4.297574003974e-08,0.700632679169327
"19127FL-02-19_S58_L006",0.00461778806271554,0.0415775199246272,0.124710221367998,0.0314316944160095,0.0529451331177005,0.00419934989107973,4.43725817217019e-09,0.740518288782611
"19127FL-02-23_S19_L002",0.0100209848734208,0.137639904661081,0.0805915346068682,0.0228607380670466,0.0327312248831726,0.00604494702409388,4.49819304959299e-09,0.710110661386124
"19127FL-02-59_S90_L008",0.0035675657323276,0.0148074344430944,0.0900462218987098,0.0337125175405491,0.0279733331279669,0.00235796759402966,2.66128456687609e-10,0.827534959397194
"19127FL-02-88_S68_L006",0.0303407936446154,0.0306372218428174,0.154011287173137,0.0254738390680592,0.057105344500584,0.00554983397536152,6.0851972775314e-09,0.696881673710228
"19127FL-02-33_S63_L006",0.000881805231432212,0.043896318985899,0.152301894561302,0.026115554464287,0.0730482250430165,0.00192154607364174,5.63465250759431e-10,0.701834655076956
"19127FL-02-89_S89_L008",3.49232441653057e-06,0.111598446270434,0.158801936769207,0.152185864197183,0.0208916692962698,0.0735412378909934,0.00177781702614904,0.481199536225348
"19127FL-02-45_S100_L008",0.0436960670721163,0.0341379197861521,0.187854173489952,0.0340702074351937,0.0475448418672725,0.00395856795627805,1.63757617306974e-08,0.648738206017273
"19127FL-02-83_S56_L005",0.0166385484955864,0.0348238963206948,0.148488486463543,0.0408315448352547,0.0364116432125736,0.0063930803937783,1.38278848326985e-09,0.716412798895781
"19127FL-02-60_S101_L008",0.00620744281219839,0.331995507255777,0.155918393296641,0.0281153044479114,0.0558909090005205,0.00989182178778167,1.46629980373172e-09,0.411980619932871
"19127FL-02-42_S644_L008",0.00784506941721126,0.273137319041648,0.177888418315145,0.012387109666196,0.0539717745799858,0.0133493805830312,5.27226028301363e-09,0.461420923124523
"19127FL-02-15_S15_L002",0.0246721856491368,0.230906134397198,0.298713616701559,0.0112361784184025,0.0758136841712231,0.0134653193074469,1.54378960411895e-09,0.345192879811244
"19127FL-02-11_S25_L003",0.00352572870222219,0.00722865405535766,0.174163146028549,0.0414165428687443,0.0225348836146028,0.000899329064221643,8.65671837164695e-12,0.750231715657646
"19127FL-02-61_S29_L003",0.00396053609080885,0.00903833243753892,0.0938390641611973,0.035193111980813,0.0323350485212555,0.00227306940141532,6.60943297007565e-12,0.823360837400362
"19127FL-02-62_S80_L007",0.0232325485312939,0.057676936269405,0.168363674570569,0.0672147925103523,0.0504130554298045,0.017583860302961,9.65775555403336e-10,0.615515131419839
"19127FL-02-75_S79_L007",0.00985058207609116,0.0174919016497342,0.0575045738482911,0.0581652957187865,0.0187305441840663,0.00393428684198616,1.18799787120641e-09,0.834322814493047
"19127FL-02-26_S642_L008",0.00316450176753367,0.0901924704026426,0.115601727376465,0.0303810557329438,0.0366450447431687,0.00230325241225299,1.57500602404913e-10,0.721711947407493
"19127FL-02-58_S89_L008",0.00990387044550023,0.113610978793333,0.104462565035262,0.0483383171454952,0.0439053164637488,0.0131522092659203,1.97562812264046e-08,0.666626723094459
"19127FL-02-05_S82_L008",0.00885927012619879,0.0280584128933111,0.111103676554416,0.0374251162899227,0.0249428699746915,0.00307361850182521,6.90872786501659e-10,0.786537034968762
"19127FL-02-32_S62_L006",0.0032787995608588,0.0851097637866664,0.104428949261471,0.0393649652819381,0.0407516444883901,0.0041387867226886,6.02726730267763e-10,0.722927090295261
"19127FL-02-80_S54_L005",0.00677343934942223,0.0760108442832655,0.14786108898421,0.0439128069912315,0.0384773899387222,0.00350003651451516,4.41616307370302e-10,0.683464393497017
